frame,time,prob,box,emotions,facs,descriptions
175,7.0,0.9999936819076538,"{'x': 789.5982666015625, 'y': 263.2054443359375, 'w': 336.782470703125, 'h': 458.2027587890625}","[{'name': 'Admiration', 'score': 0.10375954955816269}, {'name': 'Adoration', 'score': 0.07507222145795822}, {'name': 'Aesthetic Appreciation', 'score': 0.07065962255001068}, {'name': 'Amusement', 'score': 0.18315620720386505}, {'name': 'Anger', 'score': 0.05827370285987854}, {'name': 'Anxiety', 'score': 0.13664209842681885}, {'name': 'Awe', 'score': 0.14443643391132355}, {'name': 'Awkwardness', 'score': 0.2408820390701294}, {'name': 'Boredom', 'score': 0.3407597839832306}, {'name': 'Calmness', 'score': 0.40346261858940125}, {'name': 'Concentration', 'score': 0.4063102900981903}, {'name': 'Confusion', 'score': 0.5587116479873657}, {'name': 'Contemplation', 'score': 0.1760471612215042}, {'name': 'Contempt', 'score': 0.16088950634002686}, {'name': 'Contentment', 'score': 0.12642733752727509}, {'name': 'Craving', 'score': 0.05854591354727745}, {'name': 'Desire', 'score': 0.07944222539663315}, {'name': 'Determination', 'score': 0.09641994535923004}, {'name': 'Disappointment', 'score': 0.24208559095859528}, {'name': 'Disgust', 'score': 0.10840468108654022}, {'name': 'Distress', 'score': 0.17735512554645538}, {'name': 'Doubt', 'score': 0.35607415437698364}, {'name': 'Ecstasy', 'score': 0.045204296708106995}, {'name': 'Embarrassment', 'score': 0.09467314928770065}, {'name': 'Empathic Pain', 'score': 0.07984864711761475}, {'name': 'Entrancement', 'score': 0.13704322278499603}, {'name': 'Envy', 'score': 0.043313294649124146}, {'name': 'Excitement', 'score': 0.09947748482227325}, {'name': 'Fear', 'score': 0.10938294976949692}, {'name': 'Guilt', 'score': 0.06274105608463287}, {'name': 'Horror', 'score': 0.06430397182703018}, {'name': 'Interest', 'score': 0.35034698247909546}, {'name': 'Joy', 'score': 0.11863195151090622}, {'name': 'Love', 'score': 0.09340058267116547}, {'name': 'Nostalgia', 'score': 0.05931340157985687}, {'name': 'Pain', 'score': 0.10449954122304916}, {'name': 'Pride', 'score': 0.05773267149925232}, {'name': 'Realization', 'score': 0.1867319941520691}, {'name': 'Relief', 'score': 0.09566818177700043}, {'name': 'Romance', 'score': 0.04473160579800606}, {'name': 'Sadness', 'score': 0.1638307273387909}, {'name': 'Satisfaction', 'score': 0.137220561504364}, {'name': 'Shame', 'score': 0.05610766261816025}, {'name': 'Surprise (negative)', 'score': 0.10523206740617752}, {'name': 'Surprise (positive)', 'score': 0.09794580191373825}, {'name': 'Sympathy', 'score': 0.07008041441440582}, {'name': 'Tiredness', 'score': 0.23972225189208984}, {'name': 'Triumph', 'score': 0.032995760440826416}]",,
183,7.32,0.999993085861206,"{'x': 776.1837158203125, 'y': 266.26605224609375, 'w': 347.750244140625, 'h': 463.54180908203125}","[{'name': 'Admiration', 'score': 0.17718562483787537}, {'name': 'Adoration', 'score': 0.1384357511997223}, {'name': 'Aesthetic Appreciation', 'score': 0.10597264766693115}, {'name': 'Amusement', 'score': 0.27918827533721924}, {'name': 'Anger', 'score': 0.04996323212981224}, {'name': 'Anxiety', 'score': 0.10962629318237305}, {'name': 'Awe', 'score': 0.11579079180955887}, {'name': 'Awkwardness', 'score': 0.24848119914531708}, {'name': 'Boredom', 'score': 0.39785078167915344}, {'name': 'Calmness', 'score': 0.6411144733428955}, {'name': 'Concentration', 'score': 0.4803634285926819}, {'name': 'Confusion', 'score': 0.3191240727901459}, {'name': 'Contemplation', 'score': 0.20523789525032043}, {'name': 'Contempt', 'score': 0.17335602641105652}, {'name': 'Contentment', 'score': 0.24631687998771667}, {'name': 'Craving', 'score': 0.06273332238197327}, {'name': 'Desire', 'score': 0.06755337119102478}, {'name': 'Determination', 'score': 0.1259770691394806}, {'name': 'Disappointment', 'score': 0.20837771892547607}, {'name': 'Disgust', 'score': 0.062158387154340744}, {'name': 'Distress', 'score': 0.11085085570812225}, {'name': 'Doubt', 'score': 0.28592029213905334}, {'name': 'Ecstasy', 'score': 0.04618622362613678}, {'name': 'Embarrassment', 'score': 0.08733763545751572}, {'name': 'Empathic Pain', 'score': 0.05530715733766556}, {'name': 'Entrancement', 'score': 0.151967853307724}, {'name': 'Envy', 'score': 0.05327044427394867}, {'name': 'Excitement', 'score': 0.1280340701341629}, {'name': 'Fear', 'score': 0.07239233702421188}, {'name': 'Guilt', 'score': 0.054427046328783035}, {'name': 'Horror', 'score': 0.03492656722664833}, {'name': 'Interest', 'score': 0.4823675751686096}, {'name': 'Joy', 'score': 0.21233904361724854}, {'name': 'Love', 'score': 0.17349256575107574}, {'name': 'Nostalgia', 'score': 0.08024454116821289}, {'name': 'Pain', 'score': 0.05110078305006027}, {'name': 'Pride', 'score': 0.11006414890289307}, {'name': 'Realization', 'score': 0.16515499353408813}, {'name': 'Relief', 'score': 0.10382330417633057}, {'name': 'Romance', 'score': 0.06686602532863617}, {'name': 'Sadness', 'score': 0.11333741247653961}, {'name': 'Satisfaction', 'score': 0.22312037646770477}, {'name': 'Shame', 'score': 0.050080761313438416}, {'name': 'Surprise (negative)', 'score': 0.05462340638041496}, {'name': 'Surprise (positive)', 'score': 0.0684560090303421}, {'name': 'Sympathy', 'score': 0.08537822961807251}, {'name': 'Tiredness', 'score': 0.1825539767742157}, {'name': 'Triumph', 'score': 0.04764745011925697}]",,
0,0.0,0.999996542930603,"{'x': 659.9760131835938, 'y': 235.44400024414062, 'w': 497.11492919921875, 'h': 620.9746398925781}","[{'name': 'Admiration', 'score': 0.17453856766223907}, {'name': 'Adoration', 'score': 0.1324847787618637}, {'name': 'Aesthetic Appreciation', 'score': 0.1066455990076065}, {'name': 'Amusement', 'score': 0.17776252329349518}, {'name': 'Anger', 'score': 0.059081126004457474}, {'name': 'Anxiety', 'score': 0.11934944987297058}, {'name': 'Awe', 'score': 0.09045224636793137}, {'name': 'Awkwardness', 'score': 0.21177521347999573}, {'name': 'Boredom', 'score': 0.4345848560333252}, {'name': 'Calmness', 'score': 0.5782309174537659}, {'name': 'Concentration', 'score': 0.4694210886955261}, {'name': 'Confusion', 'score': 0.26118168234825134}, {'name': 'Contemplation', 'score': 0.2995809316635132}, {'name': 'Contempt', 'score': 0.20300093293190002}, {'name': 'Contentment', 'score': 0.20854534208774567}, {'name': 'Craving', 'score': 0.08406823873519897}, {'name': 'Desire', 'score': 0.07961467653512955}, {'name': 'Determination', 'score': 0.1636812388896942}, {'name': 'Disappointment', 'score': 0.2754470407962799}, {'name': 'Disgust', 'score': 0.052225496619939804}, {'name': 'Distress', 'score': 0.12434007972478867}, {'name': 'Doubt', 'score': 0.2982635498046875}, {'name': 'Ecstasy', 'score': 0.03567664697766304}, {'name': 'Embarrassment', 'score': 0.08369667828083038}, {'name': 'Empathic Pain', 'score': 0.05776860564947128}, {'name': 'Entrancement', 'score': 0.15183205902576447}, {'name': 'Envy', 'score': 0.058659058064222336}, {'name': 'Excitement', 'score': 0.07003670185804367}, {'name': 'Fear', 'score': 0.061097402125597}, {'name': 'Guilt', 'score': 0.06789477914571762}, {'name': 'Horror', 'score': 0.021222755312919617}, {'name': 'Interest', 'score': 0.3704664409160614}, {'name': 'Joy', 'score': 0.11807378381490707}, {'name': 'Love', 'score': 0.1402551233768463}, {'name': 'Nostalgia', 'score': 0.1024278998374939}, {'name': 'Pain', 'score': 0.06121826171875}, {'name': 'Pride', 'score': 0.13049845397472382}, {'name': 'Realization', 'score': 0.17594841122627258}, {'name': 'Relief', 'score': 0.09884189069271088}, {'name': 'Romance', 'score': 0.07032765448093414}, {'name': 'Sadness', 'score': 0.15131022036075592}, {'name': 'Satisfaction', 'score': 0.1977555751800537}, {'name': 'Shame', 'score': 0.0606413409113884}, {'name': 'Surprise (negative)', 'score': 0.027060963213443756}, {'name': 'Surprise (positive)', 'score': 0.025723036378622055}, {'name': 'Sympathy', 'score': 0.06868165731430054}, {'name': 'Tiredness', 'score': 0.1953103244304657}, {'name': 'Triumph', 'score': 0.050713662058115005}]",,
8,0.32,0.9999991655349731,"{'x': 845.2140502929688, 'y': 256.9181213378906, 'w': 342.04986572265625, 'h': 457.8581237792969}","[{'name': 'Admiration', 'score': 0.09958212077617645}, {'name': 'Adoration', 'score': 0.08759603649377823}, {'name': 'Aesthetic Appreciation', 'score': 0.05841665714979172}, {'name': 'Amusement', 'score': 0.287718266248703}, {'name': 'Anger', 'score': 0.10687469691038132}, {'name': 'Anxiety', 'score': 0.1364663541316986}, {'name': 'Awe', 'score': 0.12168422341346741}, {'name': 'Awkwardness', 'score': 0.22837680578231812}, {'name': 'Boredom', 'score': 0.18310041725635529}, {'name': 'Calmness', 'score': 0.21429169178009033}, {'name': 'Concentration', 'score': 0.2104892134666443}, {'name': 'Confusion', 'score': 0.4434698224067688}, {'name': 'Contemplation', 'score': 0.10586633533239365}, {'name': 'Contempt', 'score': 0.16996631026268005}, {'name': 'Contentment', 'score': 0.12956029176712036}, {'name': 'Craving', 'score': 0.051389507949352264}, {'name': 'Desire', 'score': 0.07781199365854263}, {'name': 'Determination', 'score': 0.08589758723974228}, {'name': 'Disappointment', 'score': 0.22915823757648468}, {'name': 'Disgust', 'score': 0.17409247159957886}, {'name': 'Distress', 'score': 0.22297558188438416}, {'name': 'Doubt', 'score': 0.2557728886604309}, {'name': 'Ecstasy', 'score': 0.086924247443676}, {'name': 'Embarrassment', 'score': 0.1017182245850563}, {'name': 'Empathic Pain', 'score': 0.10172256827354431}, {'name': 'Entrancement', 'score': 0.09360257536172867}, {'name': 'Envy', 'score': 0.040301624685525894}, {'name': 'Excitement', 'score': 0.18613357841968536}, {'name': 'Fear', 'score': 0.12494485825300217}, {'name': 'Guilt', 'score': 0.05880773812532425}, {'name': 'Horror', 'score': 0.08566970378160477}, {'name': 'Interest', 'score': 0.26585903763771057}, {'name': 'Joy', 'score': 0.23491467535495758}, {'name': 'Love', 'score': 0.12906032800674438}, {'name': 'Nostalgia', 'score': 0.05692706257104874}, {'name': 'Pain', 'score': 0.2204696536064148}, {'name': 'Pride', 'score': 0.08219052106142044}, {'name': 'Realization', 'score': 0.1524626612663269}, {'name': 'Relief', 'score': 0.10273008793592453}, {'name': 'Romance', 'score': 0.04374413937330246}, {'name': 'Sadness', 'score': 0.17955327033996582}, {'name': 'Satisfaction', 'score': 0.18767023086547852}, {'name': 'Shame', 'score': 0.05725137144327164}, {'name': 'Surprise (negative)', 'score': 0.09403172880411148}, {'name': 'Surprise (positive)', 'score': 0.08027409017086029}, {'name': 'Sympathy', 'score': 0.05804918333888054}, {'name': 'Tiredness', 'score': 0.16718655824661255}, {'name': 'Triumph', 'score': 0.06940793991088867}]",,
17,0.68,0.9999996423721313,"{'x': 823.534912109375, 'y': 247.14723205566406, 'w': 353.5482177734375, 'h': 475.04002380371094}","[{'name': 'Admiration', 'score': 0.21204623579978943}, {'name': 'Adoration', 'score': 0.14716951549053192}, {'name': 'Aesthetic Appreciation', 'score': 0.10897257179021835}, {'name': 'Amusement', 'score': 0.35808080434799194}, {'name': 'Anger', 'score': 0.040958818048238754}, {'name': 'Anxiety', 'score': 0.08845362067222595}, {'name': 'Awe', 'score': 0.24624091386795044}, {'name': 'Awkwardness', 'score': 0.2200709879398346}, {'name': 'Boredom', 'score': 0.24216797947883606}, {'name': 'Calmness', 'score': 0.38381704688072205}, {'name': 'Concentration', 'score': 0.38450127840042114}, {'name': 'Confusion', 'score': 0.345043420791626}, {'name': 'Contemplation', 'score': 0.17766056954860687}, {'name': 'Contempt', 'score': 0.12446395307779312}, {'name': 'Contentment', 'score': 0.17411500215530396}, {'name': 'Craving', 'score': 0.08015968650579453}, {'name': 'Desire', 'score': 0.0906648114323616}, {'name': 'Determination', 'score': 0.11599798500537872}, {'name': 'Disappointment', 'score': 0.14287620782852173}, {'name': 'Disgust', 'score': 0.04561911150813103}, {'name': 'Distress', 'score': 0.08869978040456772}, {'name': 'Doubt', 'score': 0.2608758211135864}, {'name': 'Ecstasy', 'score': 0.07521364092826843}, {'name': 'Embarrassment', 'score': 0.0765315592288971}, {'name': 'Empathic Pain', 'score': 0.0382918156683445}, {'name': 'Entrancement', 'score': 0.17544424533843994}, {'name': 'Envy', 'score': 0.04909243434667587}, {'name': 'Excitement', 'score': 0.2241044044494629}, {'name': 'Fear', 'score': 0.07534164190292358}, {'name': 'Guilt', 'score': 0.03820868581533432}, {'name': 'Horror', 'score': 0.04982072114944458}, {'name': 'Interest', 'score': 0.5380845665931702}, {'name': 'Joy', 'score': 0.2280086725950241}, {'name': 'Love', 'score': 0.16222047805786133}, {'name': 'Nostalgia', 'score': 0.06526992470026016}, {'name': 'Pain', 'score': 0.035316091030836105}, {'name': 'Pride', 'score': 0.10038097202777863}, {'name': 'Realization', 'score': 0.2248431146144867}, {'name': 'Relief', 'score': 0.11764828115701675}, {'name': 'Romance', 'score': 0.06639382988214493}, {'name': 'Sadness', 'score': 0.05651076138019562}, {'name': 'Satisfaction', 'score': 0.20968934893608093}, {'name': 'Shame', 'score': 0.03509281203150749}, {'name': 'Surprise (negative)', 'score': 0.0908343568444252}, {'name': 'Surprise (positive)', 'score': 0.1803019940853119}, {'name': 'Sympathy', 'score': 0.06256382167339325}, {'name': 'Tiredness', 'score': 0.13623236119747162}, {'name': 'Triumph', 'score': 0.06636790931224823}]",,
25,1.0,0.9999996423721313,"{'x': 816.1529541015625, 'y': 255.89212036132812, 'w': 341.0137939453125, 'h': 459.5694885253906}","[{'name': 'Admiration', 'score': 0.2362200766801834}, {'name': 'Adoration', 'score': 0.20270170271396637}, {'name': 'Aesthetic Appreciation', 'score': 0.12506511807441711}, {'name': 'Amusement', 'score': 0.4502357840538025}, {'name': 'Anger', 'score': 0.03460216894745827}, {'name': 'Anxiety', 'score': 0.07433950901031494}, {'name': 'Awe', 'score': 0.11275935918092728}, {'name': 'Awkwardness', 'score': 0.23287086188793182}, {'name': 'Boredom', 'score': 0.29576343297958374}, {'name': 'Calmness', 'score': 0.6028167605400085}, {'name': 'Concentration', 'score': 0.38904276490211487}, {'name': 'Confusion', 'score': 0.22484248876571655}, {'name': 'Contemplation', 'score': 0.17503085732460022}, {'name': 'Contempt', 'score': 0.1524597853422165}, {'name': 'Contentment', 'score': 0.32484740018844604}, {'name': 'Craving', 'score': 0.06597830355167389}, {'name': 'Desire', 'score': 0.07886646687984467}, {'name': 'Determination', 'score': 0.1128261536359787}, {'name': 'Disappointment', 'score': 0.14969633519649506}, {'name': 'Disgust', 'score': 0.04377235099673271}, {'name': 'Distress', 'score': 0.07465102523565292}, {'name': 'Doubt', 'score': 0.21292957663536072}, {'name': 'Ecstasy', 'score': 0.06858953088521957}, {'name': 'Embarrassment', 'score': 0.0760679841041565}, {'name': 'Empathic Pain', 'score': 0.039001718163490295}, {'name': 'Entrancement', 'score': 0.14953124523162842}, {'name': 'Envy', 'score': 0.05002972111105919}, {'name': 'Excitement', 'score': 0.20347212255001068}, {'name': 'Fear', 'score': 0.04475380852818489}, {'name': 'Guilt', 'score': 0.03824831545352936}, {'name': 'Horror', 'score': 0.022349905222654343}, {'name': 'Interest', 'score': 0.5614352822303772}, {'name': 'Joy', 'score': 0.35869231820106506}, {'name': 'Love', 'score': 0.26899009943008423}, {'name': 'Nostalgia', 'score': 0.08665154874324799}, {'name': 'Pain', 'score': 0.034756291657686234}, {'name': 'Pride', 'score': 0.1524823158979416}, {'name': 'Realization', 'score': 0.15722981095314026}, {'name': 'Relief', 'score': 0.13530108332633972}, {'name': 'Romance', 'score': 0.08720257878303528}, {'name': 'Sadness', 'score': 0.06929604709148407}, {'name': 'Satisfaction', 'score': 0.3342567980289459}, {'name': 'Shame', 'score': 0.03897063806653023}, {'name': 'Surprise (negative)', 'score': 0.03633825480937958}, {'name': 'Surprise (positive)', 'score': 0.06366631388664246}, {'name': 'Sympathy', 'score': 0.08602429181337357}, {'name': 'Tiredness', 'score': 0.1405307501554489}, {'name': 'Triumph', 'score': 0.07178636640310287}]",,
33,1.32,0.9999996423721313,"{'x': 786.5149536132812, 'y': 250.1243896484375, 'w': 344.28692626953125, 'h': 459.9046630859375}","[{'name': 'Admiration', 'score': 0.22240190207958221}, {'name': 'Adoration', 'score': 0.1769229620695114}, {'name': 'Aesthetic Appreciation', 'score': 0.11166390031576157}, {'name': 'Amusement', 'score': 0.46269914507865906}, {'name': 'Anger', 'score': 0.03681304305791855}, {'name': 'Anxiety', 'score': 0.08065338432788849}, {'name': 'Awe', 'score': 0.1790597289800644}, {'name': 'Awkwardness', 'score': 0.22417190670967102}, {'name': 'Boredom', 'score': 0.2188480794429779}, {'name': 'Calmness', 'score': 0.4231817424297333}, {'name': 'Concentration', 'score': 0.3374696969985962}, {'name': 'Confusion', 'score': 0.2754703462123871}, {'name': 'Contemplation', 'score': 0.14696139097213745}, {'name': 'Contempt', 'score': 0.12084531784057617}, {'name': 'Contentment', 'score': 0.23808619379997253}, {'name': 'Craving', 'score': 0.06608153879642487}, {'name': 'Desire', 'score': 0.08052893728017807}, {'name': 'Determination', 'score': 0.0995425209403038}, {'name': 'Disappointment', 'score': 0.12704242765903473}, {'name': 'Disgust', 'score': 0.046382103115320206}, {'name': 'Distress', 'score': 0.08293517678976059}, {'name': 'Doubt', 'score': 0.20790687203407288}, {'name': 'Ecstasy', 'score': 0.08939331769943237}, {'name': 'Embarrassment', 'score': 0.07515537738800049}, {'name': 'Empathic Pain', 'score': 0.039065949618816376}, {'name': 'Entrancement', 'score': 0.15583397448062897}, {'name': 'Envy', 'score': 0.045585475862026215}, {'name': 'Excitement', 'score': 0.2722664177417755}, {'name': 'Fear', 'score': 0.06630692631006241}, {'name': 'Guilt', 'score': 0.03580153360962868}, {'name': 'Horror', 'score': 0.040856339037418365}, {'name': 'Interest', 'score': 0.5455090403556824}, {'name': 'Joy', 'score': 0.3704378604888916}, {'name': 'Love', 'score': 0.2283128947019577}, {'name': 'Nostalgia', 'score': 0.07175751775503159}, {'name': 'Pain', 'score': 0.038939423859119415}, {'name': 'Pride', 'score': 0.11928319185972214}, {'name': 'Realization', 'score': 0.18095964193344116}, {'name': 'Relief', 'score': 0.12554335594177246}, {'name': 'Romance', 'score': 0.07320709526538849}, {'name': 'Sadness', 'score': 0.05922401696443558}, {'name': 'Satisfaction', 'score': 0.27890172600746155}, {'name': 'Shame', 'score': 0.03465025871992111}, {'name': 'Surprise (negative)', 'score': 0.0662212148308754}, {'name': 'Surprise (positive)', 'score': 0.12808002531528473}, {'name': 'Sympathy', 'score': 0.07202725112438202}, {'name': 'Tiredness', 'score': 0.12442540377378464}, {'name': 'Triumph', 'score': 0.07541213929653168}]",,
42,1.68,0.9999996423721313,"{'x': 793.1912841796875, 'y': 255.4800567626953, 'w': 329.1492919921875, 'h': 452.0564422607422}","[{'name': 'Admiration', 'score': 0.19542887806892395}, {'name': 'Adoration', 'score': 0.1466292440891266}, {'name': 'Aesthetic Appreciation', 'score': 0.09981147944927216}, {'name': 'Amusement', 'score': 0.4284196197986603}, {'name': 'Anger', 'score': 0.039811939001083374}, {'name': 'Anxiety', 'score': 0.0832657516002655}, {'name': 'Awe', 'score': 0.22034940123558044}, {'name': 'Awkwardness', 'score': 0.21849629282951355}, {'name': 'Boredom', 'score': 0.2318909615278244}, {'name': 'Calmness', 'score': 0.3646088242530823}, {'name': 'Concentration', 'score': 0.30618971586227417}, {'name': 'Confusion', 'score': 0.3082626163959503}, {'name': 'Contemplation', 'score': 0.13447460532188416}, {'name': 'Contempt', 'score': 0.11557088047266006}, {'name': 'Contentment', 'score': 0.19676056504249573}, {'name': 'Craving', 'score': 0.06410908699035645}, {'name': 'Desire', 'score': 0.0823349729180336}, {'name': 'Determination', 'score': 0.0942014753818512}, {'name': 'Disappointment', 'score': 0.13770610094070435}, {'name': 'Disgust', 'score': 0.049384865909814835}, {'name': 'Distress', 'score': 0.09330381453037262}, {'name': 'Doubt', 'score': 0.21632516384124756}, {'name': 'Ecstasy', 'score': 0.09653499722480774}, {'name': 'Embarrassment', 'score': 0.07707023620605469}, {'name': 'Empathic Pain', 'score': 0.040387652814388275}, {'name': 'Entrancement', 'score': 0.15269820392131805}, {'name': 'Envy', 'score': 0.04193558543920517}, {'name': 'Excitement', 'score': 0.2701720595359802}, {'name': 'Fear', 'score': 0.07221674174070358}, {'name': 'Guilt', 'score': 0.03579914569854736}, {'name': 'Horror', 'score': 0.050713419914245605}, {'name': 'Interest', 'score': 0.4820299744606018}, {'name': 'Joy', 'score': 0.3076920807361603}, {'name': 'Love', 'score': 0.18180051445960999}, {'name': 'Nostalgia', 'score': 0.06309066712856293}, {'name': 'Pain', 'score': 0.04332120716571808}, {'name': 'Pride', 'score': 0.10539508610963821}, {'name': 'Realization', 'score': 0.2036438286304474}, {'name': 'Relief', 'score': 0.14152725040912628}, {'name': 'Romance', 'score': 0.06229230761528015}, {'name': 'Sadness', 'score': 0.0593283586204052}, {'name': 'Satisfaction', 'score': 0.24913787841796875}, {'name': 'Shame', 'score': 0.0344603955745697}, {'name': 'Surprise (negative)', 'score': 0.08839535713195801}, {'name': 'Surprise (positive)', 'score': 0.1742209941148758}, {'name': 'Sympathy', 'score': 0.06332764029502869}, {'name': 'Tiredness', 'score': 0.1480233520269394}, {'name': 'Triumph', 'score': 0.07598930597305298}]",,
50,2.0,1.0,"{'x': 830.1469116210938, 'y': 248.189453125, 'w': 325.31658935546875, 'h': 454.38433837890625}","[{'name': 'Admiration', 'score': 0.18478451669216156}, {'name': 'Adoration', 'score': 0.15579107403755188}, {'name': 'Aesthetic Appreciation', 'score': 0.09961774945259094}, {'name': 'Amusement', 'score': 0.4677344858646393}, {'name': 'Anger', 'score': 0.045257192105054855}, {'name': 'Anxiety', 'score': 0.08772264420986176}, {'name': 'Awe', 'score': 0.1520555317401886}, {'name': 'Awkwardness', 'score': 0.24097605049610138}, {'name': 'Boredom', 'score': 0.23218168318271637}, {'name': 'Calmness', 'score': 0.3721717894077301}, {'name': 'Concentration', 'score': 0.3018641173839569}, {'name': 'Confusion', 'score': 0.2995372712612152}, {'name': 'Contemplation', 'score': 0.13010776042938232}, {'name': 'Contempt', 'score': 0.13155744969844818}, {'name': 'Contentment', 'score': 0.21882453560829163}, {'name': 'Craving', 'score': 0.07373093068599701}, {'name': 'Desire', 'score': 0.11016546189785004}, {'name': 'Determination', 'score': 0.0963161289691925}, {'name': 'Disappointment', 'score': 0.13788089156150818}, {'name': 'Disgust', 'score': 0.06470897048711777}, {'name': 'Distress', 'score': 0.09869488328695297}, {'name': 'Doubt', 'score': 0.20777614414691925}, {'name': 'Ecstasy', 'score': 0.10100719332695007}, {'name': 'Embarrassment', 'score': 0.07954524457454681}, {'name': 'Empathic Pain', 'score': 0.04502180218696594}, {'name': 'Entrancement', 'score': 0.1409590095281601}, {'name': 'Envy', 'score': 0.04378029704093933}, {'name': 'Excitement', 'score': 0.2744346261024475}, {'name': 'Fear', 'score': 0.06930166482925415}, {'name': 'Guilt', 'score': 0.03754201531410217}, {'name': 'Horror', 'score': 0.04413212463259697}, {'name': 'Interest', 'score': 0.4939475953578949}, {'name': 'Joy', 'score': 0.37229758501052856}, {'name': 'Love', 'score': 0.2226758599281311}, {'name': 'Nostalgia', 'score': 0.06454157829284668}, {'name': 'Pain', 'score': 0.05408237501978874}, {'name': 'Pride', 'score': 0.10883521288633347}, {'name': 'Realization', 'score': 0.16265439987182617}, {'name': 'Relief', 'score': 0.12174507975578308}, {'name': 'Romance', 'score': 0.0760403499007225}, {'name': 'Sadness', 'score': 0.068944051861763}, {'name': 'Satisfaction', 'score': 0.2849230170249939}, {'name': 'Shame', 'score': 0.038091029971838}, {'name': 'Surprise (negative)', 'score': 0.06714626401662827}, {'name': 'Surprise (positive)', 'score': 0.1082063540816307}, {'name': 'Sympathy', 'score': 0.06579311937093735}, {'name': 'Tiredness', 'score': 0.1378377377986908}, {'name': 'Triumph', 'score': 0.0767960175871849}]",,
58,2.32,0.9999998807907104,"{'x': 824.490478515625, 'y': 255.28994750976562, 'w': 341.2261962890625, 'h': 461.8878479003906}","[{'name': 'Admiration', 'score': 0.13995902240276337}, {'name': 'Adoration', 'score': 0.10617722570896149}, {'name': 'Aesthetic Appreciation', 'score': 0.08699636906385422}, {'name': 'Amusement', 'score': 0.26058176159858704}, {'name': 'Anger', 'score': 0.05953153967857361}, {'name': 'Anxiety', 'score': 0.11654548346996307}, {'name': 'Awe', 'score': 0.13797403872013092}, {'name': 'Awkwardness', 'score': 0.24970002472400665}, {'name': 'Boredom', 'score': 0.33327585458755493}, {'name': 'Calmness', 'score': 0.4389151930809021}, {'name': 'Concentration', 'score': 0.394180029630661}, {'name': 'Confusion', 'score': 0.4575957953929901}, {'name': 'Contemplation', 'score': 0.17409545183181763}, {'name': 'Contempt', 'score': 0.17789767682552338}, {'name': 'Contentment', 'score': 0.17210614681243896}, {'name': 'Craving', 'score': 0.06467678397893906}, {'name': 'Desire', 'score': 0.08631596714258194}, {'name': 'Determination', 'score': 0.10697920620441437}, {'name': 'Disappointment', 'score': 0.21574345231056213}, {'name': 'Disgust', 'score': 0.09634140878915787}, {'name': 'Distress', 'score': 0.14238674938678741}, {'name': 'Doubt', 'score': 0.3179948031902313}, {'name': 'Ecstasy', 'score': 0.05618016794323921}, {'name': 'Embarrassment', 'score': 0.08896608650684357}, {'name': 'Empathic Pain', 'score': 0.06487366557121277}, {'name': 'Entrancement', 'score': 0.14100787043571472}, {'name': 'Envy', 'score': 0.04834167659282684}, {'name': 'Excitement', 'score': 0.13593454658985138}, {'name': 'Fear', 'score': 0.08588484674692154}, {'name': 'Guilt', 'score': 0.053333111107349396}, {'name': 'Horror', 'score': 0.04942234605550766}, {'name': 'Interest', 'score': 0.4100872278213501}, {'name': 'Joy', 'score': 0.1834220588207245}, {'name': 'Love', 'score': 0.1365833431482315}, {'name': 'Nostalgia', 'score': 0.06474805623292923}, {'name': 'Pain', 'score': 0.0780009925365448}, {'name': 'Pride', 'score': 0.08386534452438354}, {'name': 'Realization', 'score': 0.18139415979385376}, {'name': 'Relief', 'score': 0.11212263256311417}, {'name': 'Romance', 'score': 0.057237908244132996}, {'name': 'Sadness', 'score': 0.121493861079216}, {'name': 'Satisfaction', 'score': 0.18697278201580048}, {'name': 'Shame', 'score': 0.05024763196706772}, {'name': 'Surprise (negative)', 'score': 0.07974997907876968}, {'name': 'Surprise (positive)', 'score': 0.09011968970298767}, {'name': 'Sympathy', 'score': 0.07040264457464218}, {'name': 'Tiredness', 'score': 0.1992255598306656}, {'name': 'Triumph', 'score': 0.04745655134320259}]",,
